Date,Time,Male,Device,Activity
7/21/2014,12:35 AM,male,mobile,1
7/18/2014,1:16 AM,female,desktop,0
7/26/2014,5:42 PM,male,mobile,1
7/19/2014,4:43 PM,female,mobile,1
7/18/2014,8:29 AM,male,mobile,0
7/20/2014,5:35 PM,female,desktop,1
7/31/2014,4:26 PM,male,mobile,1
7/20/2014,7:50 AM,female,mobile,1
7/20/2014,3:14 PM,male,tablet,0
7/17/2014,12:20 PM,female,tablet,0
7/31/2014,4:32 AM,male,desktop,1
7/20/2014,7:54 AM,female,tablet,1
7/30/2014,1:57 PM,male,desktop,0
7/18/2014,11:03 PM,female,desktop,0
7/21/2014,6:30 PM,female,tablet,1
7/31/2014,7:18 PM,female,mobile,0
7/27/2014,7:27 PM,male,mobile,1
7/24/2014,9:48 AM,male,desktop,1
7/23/2014,4:53 PM,female,tablet,0
7/24/2014,8:44 PM,male,mobile,1
7/17/2014,1:09 PM,female,tablet,1
7/23/2014,11:08 PM,male,desktop,1
7/23/2014,5:03 AM,male,desktop,1
7/28/2014,6:21 AM,female,desktop,0
7/26/2014,11:44 AM,male,desktop,0
7/24/2014,6:59 PM,male,tablet,0
7/23/2014,2:16 AM,male,mobile,1
7/25/2014,6:04 AM,female,mobile,0
7/29/2014,10:39 AM,male,mobile,0
7/30/2014,2:04 PM,male,mobile,0
7/23/2014,3:32 AM,male,desktop,1
7/21/2014,3:38 AM,female,tablet,0
7/27/2014,8:06 AM,male,tablet,0
7/23/2014,3:48 PM,male,tablet,1
7/21/2014,9:48 AM,male,mobile,0
7/20/2014,12:17 AM,male,tablet,0
7/18/2014,9:00 AM,male,mobile,1
7/31/2014,5:48 PM,female,mobile,1
7/29/2014,3:52 AM,female,mobile,1
7/21/2014,10:19 AM,female,desktop,0
7/18/2014,12:34 AM,male,tablet,1
7/28/2014,5:14 AM,male,tablet,0
7/23/2014,8:55 PM,male,tablet,0
7/30/2014,10:27 PM,female,desktop,0
7/26/2014,12:39 AM,female,tablet,0
7/30/2014,6:46 AM,female,desktop,1
7/25/2014,11:17 AM,male,tablet,1
7/28/2014,2:57 AM,male,tablet,0
7/25/2014,11:56 AM,male,mobile,1
7/19/2014,6:59 PM,female,tablet,1
7/24/2014,10:03 AM,male,desktop,1
7/28/2014,12:04 AM,male,desktop,0
7/19/2014,3:03 PM,male,mobile,1
7/27/2014,10:20 PM,female,tablet,0
7/22/2014,7:00 PM,male,tablet,0
7/30/2014,4:24 PM,male,desktop,1
7/19/2014,3:16 AM,male,mobile,1
7/21/2014,5:21 AM,female,mobile,1
7/29/2014,5:11 AM,female,tablet,0
7/24/2014,9:59 PM,female,tablet,1
7/25/2014,9:39 AM,male,tablet,0
7/27/2014,12:15 AM,female,desktop,0
7/18/2014,5:17 PM,male,mobile,0
7/20/2014,5:44 PM,male,tablet,1
7/26/2014,12:17 AM,male,tablet,0
7/30/2014,9:26 PM,male,tablet,0
7/25/2014,11:02 AM,male,tablet,0
7/23/2014,3:27 PM,male,desktop,1
7/20/2014,12:13 PM,male,tablet,1
7/19/2014,5:32 AM,female,mobile,1
7/19/2014,1:08 AM,female,mobile,0
7/17/2014,8:19 AM,male,mobile,1
7/25/2014,6:51 PM,female,tablet,1
7/19/2014,1:12 PM,female,mobile,1
7/18/2014,4:05 PM,female,mobile,0
7/23/2014,2:09 PM,female,desktop,1
7/31/2014,11:32 PM,male,mobile,0
7/22/2014,8:21 AM,female,desktop,1
7/19/2014,9:39 AM,male,mobile,1
7/27/2014,9:32 AM,female,mobile,1
7/18/2014,4:09 PM,female,mobile,1
7/29/2014,7:23 AM,male,desktop,0
7/30/2014,11:26 PM,female,tablet,1
7/26/2014,6:15 PM,male,desktop,1
7/22/2014,12:54 AM,male,mobile,1
7/25/2014,5:00 AM,male,mobile,0
7/19/2014,11:08 PM,female,mobile,1
7/28/2014,10:54 AM,male,mobile,0
7/26/2014,3:41 AM,female,desktop,0
7/23/2014,7:41 AM,female,mobile,0
7/29/2014,12:44 AM,male,tablet,1
7/28/2014,6:53 PM,female,desktop,0
7/30/2014,5:23 PM,male,desktop,1
7/30/2014,12:39 AM,female,desktop,1
7/19/2014,1:51 PM,male,tablet,0
7/30/2014,1:16 PM,male,desktop,0
7/21/2014,10:35 PM,male,mobile,1
7/24/2014,5:16 PM,male,mobile,1
7/24/2014,12:40 AM,female,tablet,1
7/31/2014,8:52 AM,female,desktop,1
7/29/2014,8:17 PM,male,desktop,0
7/19/2014,1:38 AM,male,desktop,1
7/22/2014,7:34 PM,female,desktop,0
7/26/2014,6:24 AM,female,mobile,0
7/26/2014,10:56 AM,female,tablet,1
7/24/2014,11:56 PM,female,tablet,1
7/20/2014,2:33 AM,male,tablet,1
7/26/2014,8:11 PM,male,desktop,1
7/22/2014,1:24 AM,female,tablet,0
7/22/2014,1:18 PM,female,tablet,1
7/17/2014,12:22 AM,female,desktop,0
7/29/2014,11:45 PM,male,mobile,1
7/22/2014,4:02 AM,male,tablet,0
7/28/2014,4:35 PM,male,desktop,0
7/29/2014,11:41 PM,male,desktop,1
7/31/2014,5:26 AM,male,mobile,1
7/31/2014,8:55 PM,male,mobile,1
7/29/2014,2:25 AM,male,mobile,1
7/26/2014,4:30 PM,male,desktop,1
7/20/2014,3:12 PM,female,tablet,0
7/26/2014,7:29 AM,female,tablet,1
7/24/2014,5:32 PM,female,desktop,1
7/18/2014,11:23 AM,male,desktop,0
7/24/2014,4:56 PM,female,tablet,1
7/21/2014,11:12 AM,male,tablet,0
7/19/2014,10:32 AM,male,mobile,1
7/25/2014,6:47 PM,female,tablet,1
7/23/2014,8:51 AM,female,desktop,0
7/23/2014,1:14 PM,female,mobile,0
7/30/2014,1:53 PM,male,tablet,1
7/17/2014,2:26 PM,male,desktop,0
7/26/2014,3:07 AM,male,mobile,1
7/26/2014,12:12 PM,male,desktop,0
7/28/2014,4:01 AM,female,mobile,1
7/24/2014,4:12 AM,female,desktop,1
7/21/2014,3:43 AM,male,tablet,1
7/18/2014,12:25 AM,male,desktop,0
7/24/2014,5:51 AM,female,desktop,0
7/19/2014,1:08 AM,male,desktop,1
7/25/2014,10:35 AM,female,desktop,1
7/28/2014,4:05 AM,female,tablet,0
7/19/2014,7:20 PM,male,tablet,1
7/18/2014,5:45 PM,male,mobile,1
7/18/2014,2:30 PM,male,tablet,0
7/25/2014,9:39 AM,female,mobile,0
7/22/2014,1:43 AM,male,tablet,1
7/26/2014,4:59 PM,female,tablet,1
7/25/2014,8:51 PM,female,mobile,1
7/26/2014,9:33 PM,female,desktop,0
7/23/2014,9:28 PM,female,desktop,0
7/25/2014,4:31 AM,female,tablet,1
7/25/2014,10:00 PM,male,tablet,1
7/29/2014,1:15 PM,male,desktop,1
7/30/2014,5:01 PM,female,mobile,1
7/21/2014,8:41 AM,female,desktop,1
7/25/2014,8:35 AM,male,tablet,1
7/20/2014,3:20 PM,male,tablet,0
7/25/2014,8:12 AM,female,tablet,0
7/20/2014,12:48 PM,female,mobile,1
7/25/2014,8:58 AM,female,tablet,1
7/18/2014,4:35 PM,female,mobile,0
7/23/2014,1:30 AM,female,desktop,1
7/19/2014,4:40 PM,male,mobile,1
7/27/2014,2:56 AM,female,tablet,0
7/20/2014,10:03 AM,female,tablet,0
7/24/2014,7:37 PM,female,desktop,1
7/27/2014,6:09 PM,male,tablet,1
7/31/2014,9:32 PM,male,mobile,1
7/19/2014,10:27 PM,female,mobile,1
7/30/2014,7:01 PM,male,mobile,1
7/31/2014,6:51 PM,male,tablet,0
7/30/2014,11:54 PM,female,desktop,1
7/23/2014,8:27 AM,male,mobile,1
7/18/2014,4:03 PM,female,mobile,1
7/23/2014,7:00 PM,male,mobile,1
7/22/2014,4:45 PM,female,desktop,1
7/30/2014,3:03 AM,male,mobile,1
7/29/2014,6:43 AM,male,tablet,0
7/29/2014,4:42 AM,male,mobile,1
7/25/2014,9:12 PM,female,mobile,1
7/19/2014,10:50 AM,male,desktop,1
7/25/2014,3:59 AM,female,tablet,1
7/28/2014,8:56 AM,female,tablet,1
7/27/2014,10:55 AM,female,desktop,0
7/19/2014,11:45 PM,female,desktop,1
7/30/2014,12:00 PM,male,tablet,0
7/28/2014,3:51 PM,male,desktop,1
7/20/2014,10:10 PM,male,mobile,0
7/27/2014,4:59 PM,male,tablet,0
7/22/2014,1:47 AM,female,mobile,0
7/17/2014,2:00 AM,female,desktop,1
7/23/2014,11:03 AM,female,tablet,0
7/20/2014,10:39 PM,female,mobile,0
7/21/2014,3:05 PM,female,desktop,0
7/23/2014,4:32 PM,male,tablet,0
7/28/2014,11:28 AM,male,desktop,0
7/26/2014,9:56 AM,female,mobile,0
7/17/2014,1:07 AM,female,mobile,1
7/21/2014,3:34 AM,male,mobile,0
7/26/2014,1:17 PM,female,desktop,1
7/17/2014,5:24 PM,female,tablet,0
7/21/2014,10:08 AM,male,desktop,1
7/27/2014,9:12 AM,male,desktop,1
7/19/2014,3:22 AM,female,tablet,1
7/23/2014,3:22 AM,male,tablet,0
7/26/2014,9:30 PM,male,desktop,0
7/26/2014,6:36 PM,male,tablet,1
7/18/2014,10:44 PM,female,tablet,0
7/22/2014,12:42 AM,male,desktop,0
7/18/2014,7:17 PM,male,desktop,1
7/28/2014,11:32 AM,female,desktop,1
7/29/2014,6:51 PM,male,desktop,1
7/26/2014,9:00 PM,female,tablet,0
7/30/2014,12:12 AM,female,mobile,0
7/22/2014,4:44 PM,male,desktop,0
7/29/2014,10:00 PM,male,tablet,0
7/23/2014,2:44 PM,female,tablet,0
7/31/2014,5:27 PM,male,desktop,1
7/24/2014,11:15 PM,female,tablet,1
7/20/2014,12:42 PM,male,desktop,0
7/18/2014,12:48 AM,male,mobile,1
7/30/2014,5:10 PM,male,desktop,1
7/17/2014,5:52 AM,female,tablet,1
7/23/2014,6:29 PM,female,tablet,0
7/24/2014,8:35 AM,male,mobile,0
7/22/2014,12:32 AM,male,mobile,0
7/17/2014,11:34 AM,female,desktop,1
7/17/2014,8:34 AM,male,mobile,0
7/24/2014,7:43 PM,male,desktop,1
7/25/2014,9:31 AM,male,tablet,1
7/27/2014,9:34 AM,male,tablet,0
7/24/2014,1:07 AM,female,mobile,0
7/31/2014,6:08 AM,male,tablet,1
7/31/2014,1:33 PM,male,tablet,1
7/30/2014,1:00 AM,male,mobile,0
7/21/2014,2:36 PM,male,tablet,1
7/27/2014,9:43 PM,female,tablet,0
7/28/2014,4:50 PM,male,tablet,0
7/20/2014,6:25 PM,male,tablet,0
7/24/2014,9:44 AM,female,desktop,1
7/19/2014,9:53 AM,female,mobile,1
7/29/2014,8:47 PM,male,tablet,1
7/23/2014,9:57 PM,female,tablet,0
7/26/2014,5:15 AM,female,mobile,0
7/30/2014,9:24 PM,female,desktop,0
7/27/2014,8:45 AM,female,desktop,0
7/30/2014,1:16 PM,male,mobile,1
7/23/2014,12:23 AM,female,desktop,0
7/28/2014,6:44 AM,female,mobile,1
7/30/2014,9:37 PM,female,mobile,0
7/19/2014,7:34 PM,male,mobile,1
7/28/2014,11:09 AM,male,desktop,1
7/21/2014,1:02 PM,male,desktop,0
7/23/2014,12:50 AM,female,desktop,0
7/27/2014,12:23 PM,male,tablet,0
7/29/2014,10:35 AM,male,tablet,1
7/26/2014,5:23 PM,male,tablet,1
7/20/2014,8:24 AM,male,desktop,0
7/19/2014,7:00 PM,female,mobile,1
7/19/2014,1:55 PM,female,mobile,0
7/30/2014,2:05 AM,male,mobile,1
7/24/2014,9:40 PM,male,desktop,0
7/24/2014,12:15 AM,male,desktop,1
7/26/2014,8:05 AM,female,desktop,0
7/27/2014,5:09 PM,female,mobile,1
7/23/2014,1:11 AM,male,tablet,0
7/30/2014,8:28 AM,male,tablet,1
7/28/2014,12:38 AM,male,desktop,1
7/31/2014,10:35 PM,female,mobile,1
7/25/2014,10:29 PM,male,mobile,0
7/26/2014,9:12 PM,female,mobile,1
7/25/2014,1:12 PM,male,mobile,0
7/19/2014,1:23 AM,female,desktop,0
7/18/2014,10:06 PM,male,desktop,1
7/27/2014,12:54 PM,female,desktop,0
7/31/2014,9:46 PM,male,desktop,1
7/27/2014,7:27 PM,female,tablet,0
7/27/2014,4:36 AM,female,desktop,1
7/17/2014,2:44 AM,female,mobile,1
7/30/2014,7:45 AM,male,tablet,1
7/25/2014,7:42 AM,male,tablet,1
7/23/2014,5:03 AM,male,mobile,0
7/26/2014,5:59 PM,male,mobile,1
7/31/2014,8:47 AM,male,mobile,0
7/28/2014,8:35 AM,female,tablet,0
7/20/2014,6:52 AM,male,mobile,0
7/31/2014,9:52 PM,male,desktop,0
7/29/2014,2:05 PM,male,desktop,1
7/23/2014,2:25 PM,female,desktop,1
7/25/2014,3:46 PM,female,desktop,1
7/25/2014,11:52 PM,male,desktop,1
7/20/2014,11:44 PM,female,tablet,0
7/20/2014,11:18 AM,female,desktop,1
7/27/2014,3:35 AM,male,desktop,0
7/22/2014,8:20 AM,female,mobile,0
7/23/2014,12:58 PM,female,desktop,1
7/19/2014,2:11 PM,male,tablet,0
7/27/2014,4:32 AM,female,tablet,1
7/26/2014,12:35 AM,female,tablet,0
7/30/2014,2:57 PM,male,tablet,1
7/19/2014,6:56 PM,male,tablet,1
7/18/2014,11:19 PM,male,desktop,0
7/23/2014,11:58 PM,female,desktop,0
7/24/2014,1:15 PM,female,tablet,1
7/17/2014,11:42 PM,female,desktop,0
7/17/2014,4:00 AM,male,desktop,1
7/21/2014,6:03 PM,male,mobile,0
7/27/2014,10:04 PM,female,desktop,0
7/25/2014,4:37 PM,male,mobile,1
7/22/2014,12:10 AM,female,tablet,0
7/19/2014,4:24 AM,male,tablet,1
7/17/2014,1:46 AM,male,tablet,0
7/25/2014,11:39 AM,male,tablet,0
7/22/2014,8:00 PM,male,mobile,0
7/28/2014,2:59 PM,male,desktop,0
7/30/2014,7:31 PM,female,tablet,1
7/20/2014,3:25 AM,male,tablet,1
7/24/2014,9:33 AM,male,desktop,0
7/20/2014,7:16 AM,male,tablet,1
7/27/2014,1:30 AM,female,mobile,1
7/25/2014,2:05 PM,female,tablet,1
7/24/2014,11:40 AM,male,desktop,1
7/31/2014,6:42 PM,female,desktop,1
7/31/2014,11:29 PM,female,desktop,1
7/18/2014,8:25 PM,female,desktop,0
7/18/2014,4:07 PM,male,mobile,1
7/31/2014,12:10 AM,male,desktop,1
7/23/2014,1:21 AM,female,tablet,1
7/30/2014,10:27 AM,male,mobile,1
7/27/2014,4:01 AM,male,desktop,0
7/22/2014,5:47 AM,female,tablet,0
7/28/2014,6:00 AM,male,mobile,0
7/25/2014,11:32 PM,female,tablet,1
7/18/2014,8:46 PM,male,mobile,1
7/21/2014,12:23 AM,female,tablet,1
7/18/2014,5:04 AM,female,desktop,0
7/25/2014,4:10 PM,male,mobile,0
7/17/2014,7:39 AM,male,tablet,1
7/17/2014,11:35 PM,male,tablet,0
7/29/2014,8:53 AM,male,mobile,1
7/27/2014,8:00 PM,female,tablet,0
7/22/2014,4:46 AM,female,desktop,0
7/22/2014,5:14 AM,female,mobile,1
7/26/2014,10:51 AM,female,tablet,1
7/24/2014,6:42 PM,female,mobile,1
7/26/2014,10:29 AM,male,desktop,1
7/21/2014,11:37 AM,female,tablet,0
7/22/2014,5:49 AM,female,mobile,0
7/27/2014,10:41 AM,male,desktop,1
7/25/2014,5:42 PM,female,desktop,1
7/25/2014,11:46 PM,male,desktop,1
7/19/2014,2:02 AM,female,mobile,1
7/30/2014,10:07 PM,female,tablet,1
7/24/2014,9:15 AM,female,mobile,1
7/29/2014,8:45 AM,female,tablet,1
7/17/2014,6:40 PM,female,desktop,1
7/18/2014,11:36 PM,male,desktop,0
7/30/2014,7:47 AM,female,tablet,1
7/28/2014,5:44 AM,male,mobile,1
7/30/2014,5:57 AM,female,tablet,1
7/29/2014,6:48 AM,female,tablet,1
7/24/2014,8:02 AM,female,desktop,1
7/17/2014,8:49 AM,female,desktop,0
7/27/2014,5:38 AM,male,mobile,1
7/31/2014,9:36 PM,female,desktop,1
7/25/2014,12:08 AM,male,mobile,1
7/24/2014,7:39 AM,male,tablet,1
7/28/2014,5:48 PM,female,mobile,0
7/17/2014,4:33 PM,male,tablet,1
7/31/2014,4:25 PM,male,desktop,1
7/19/2014,4:11 AM,male,mobile,1
7/31/2014,11:51 PM,male,desktop,0
7/29/2014,7:04 PM,male,mobile,0
7/27/2014,6:13 AM,male,mobile,1
7/24/2014,1:43 PM,female,mobile,0
7/22/2014,10:45 AM,female,desktop,1
7/30/2014,2:20 PM,male,tablet,0
7/18/2014,1:06 PM,male,tablet,1
7/21/2014,10:09 AM,female,desktop,0
7/17/2014,3:40 AM,female,desktop,0
7/18/2014,9:55 AM,male,mobile,1
7/31/2014,8:17 AM,male,tablet,0
7/22/2014,6:00 PM,female,tablet,1
7/28/2014,6:49 AM,male,tablet,1
7/24/2014,2:07 AM,female,mobile,0
7/24/2014,5:59 PM,female,mobile,0
7/27/2014,11:42 AM,female,mobile,1
7/19/2014,8:43 PM,female,tablet,0
7/29/2014,1:23 AM,female,tablet,1
7/25/2014,8:57 PM,male,mobile,1
7/25/2014,5:51 AM,male,desktop,0
7/29/2014,12:41 AM,male,mobile,1
7/30/2014,6:16 PM,female,tablet,1
7/25/2014,5:15 PM,male,tablet,0
7/19/2014,7:40 AM,male,mobile,0
7/24/2014,7:36 PM,male,desktop,1
7/23/2014,12:06 PM,female,desktop,0
7/18/2014,3:13 PM,female,mobile,0
7/27/2014,2:27 PM,female,tablet,0
7/17/2014,3:01 AM,male,mobile,1
7/29/2014,11:01 PM,female,tablet,0
7/25/2014,12:16 PM,female,desktop,1
7/29/2014,1:21 AM,male,desktop,1
7/31/2014,7:27 PM,male,desktop,1
7/28/2014,6:36 PM,female,mobile,1
7/23/2014,3:20 AM,female,mobile,1
7/25/2014,9:57 AM,male,mobile,1
7/25/2014,4:22 PM,male,desktop,0
7/22/2014,12:38 AM,female,mobile,0
7/22/2014,6:34 AM,male,tablet,1
7/19/2014,1:47 PM,male,mobile,0
7/31/2014,12:00 PM,female,desktop,0
7/27/2014,11:37 AM,female,desktop,1
7/23/2014,1:45 PM,female,desktop,0
7/23/2014,10:29 PM,male,desktop,1
7/23/2014,7:03 PM,female,tablet,0
7/30/2014,6:33 PM,female,mobile,0
7/22/2014,8:24 AM,male,mobile,1
7/25/2014,4:32 PM,male,desktop,0
7/27/2014,9:46 AM,female,tablet,0
7/23/2014,2:27 AM,female,desktop,1
7/31/2014,8:50 AM,male,tablet,0
7/29/2014,3:27 PM,male,tablet,1
7/30/2014,8:26 PM,female,mobile,1
7/24/2014,10:53 PM,male,desktop,1
7/30/2014,2:46 PM,female,tablet,0
7/26/2014,3:02 PM,female,tablet,0
7/23/2014,7:33 PM,male,tablet,1
7/31/2014,11:38 AM,female,tablet,0
7/25/2014,9:12 PM,male,desktop,0
7/25/2014,9:19 AM,female,desktop,1
7/19/2014,12:47 PM,female,tablet,1
7/19/2014,4:19 PM,male,tablet,0
7/30/2014,4:22 AM,male,desktop,1
7/31/2014,5:13 AM,female,desktop,0
7/25/2014,3:09 AM,male,mobile,0
7/17/2014,11:20 PM,female,tablet,0
7/17/2014,2:42 AM,male,desktop,0
7/18/2014,2:35 AM,male,desktop,0
7/21/2014,5:07 AM,female,desktop,0
7/31/2014,10:47 PM,female,mobile,1
7/19/2014,4:00 PM,male,desktop,0
7/24/2014,4:05 AM,female,mobile,0
7/25/2014,10:08 AM,male,mobile,1
7/17/2014,5:58 AM,female,desktop,1
7/27/2014,8:17 AM,male,mobile,0
7/18/2014,2:24 AM,male,tablet,1
7/23/2014,10:40 PM,male,mobile,1
7/29/2014,7:54 AM,female,mobile,1
7/27/2014,2:22 PM,female,tablet,0
7/20/2014,9:55 AM,male,desktop,0
7/25/2014,4:36 AM,male,desktop,1
7/24/2014,4:03 AM,male,desktop,1
7/25/2014,1:28 PM,male,mobile,0
7/18/2014,4:56 PM,male,mobile,0
7/31/2014,9:34 PM,female,mobile,1
7/28/2014,8:22 AM,male,desktop,0
7/29/2014,7:36 PM,male,mobile,1
7/17/2014,11:29 PM,female,desktop,0
7/27/2014,9:05 PM,female,tablet,1
7/31/2014,4:19 PM,female,mobile,1
7/27/2014,6:52 PM,male,mobile,1
7/25/2014,6:54 PM,male,tablet,0
7/17/2014,8:08 AM,male,desktop,1
7/30/2014,5:49 AM,female,tablet,1
7/28/2014,4:12 AM,male,mobile,0
7/24/2014,7:03 AM,female,mobile,0
7/30/2014,1:26 PM,female,tablet,0
7/17/2014,3:09 AM,female,mobile,1
7/30/2014,12:31 AM,female,desktop,0
7/22/2014,10:07 PM,male,tablet,1
7/30/2014,12:04 AM,female,desktop,0
7/18/2014,12:39 PM,female,mobile,1
7/29/2014,7:10 AM,male,mobile,0
7/28/2014,3:43 PM,male,desktop,0
7/25/2014,8:34 PM,male,tablet,1
7/24/2014,1:00 PM,male,desktop,1
7/28/2014,11:10 PM,female,mobile,1
7/20/2014,1:22 PM,male,tablet,0
7/25/2014,2:00 PM,female,desktop,1
7/21/2014,8:37 PM,male,tablet,1
7/23/2014,8:55 AM,male,mobile,0
7/24/2014,1:51 AM,female,desktop,0
7/29/2014,4:12 AM,male,desktop,0
7/18/2014,3:41 PM,male,desktop,0
7/30/2014,1:20 AM,female,desktop,1
7/21/2014,9:35 PM,female,tablet,1
7/31/2014,6:10 PM,male,tablet,1
7/25/2014,3:37 PM,female,mobile,1
7/20/2014,10:50 PM,male,mobile,0
7/26/2014,2:38 PM,male,mobile,0
7/27/2014,8:11 PM,male,mobile,1
7/22/2014,10:56 AM,female,mobile,0
7/18/2014,8:43 AM,female,desktop,1
7/18/2014,11:17 PM,male,mobile,1
7/22/2014,10:19 PM,female,desktop,1
7/23/2014,11:23 PM,male,mobile,1
7/31/2014,11:37 PM,male,desktop,0
7/23/2014,3:00 AM,male,desktop,1
7/26/2014,10:15 AM,female,desktop,0
7/23/2014,4:42 AM,female,mobile,0
7/28/2014,4:15 PM,male,tablet,1
7/17/2014,2:33 PM,female,desktop,1
7/26/2014,3:43 PM,female,desktop,1
7/24/2014,9:18 PM,male,mobile,1
7/28/2014,9:07 AM,male,desktop,0
7/21/2014,3:43 PM,female,tablet,1
7/27/2014,8:10 PM,male,tablet,0
7/26/2014,6:34 AM,female,mobile,1
7/18/2014,5:36 AM,male,tablet,1
7/28/2014,10:11 PM,female,tablet,1
7/26/2014,10:24 PM,female,mobile,1
7/27/2014,7:54 PM,male,tablet,0
7/31/2014,9:18 PM,male,desktop,0
7/20/2014,5:38 PM,male,tablet,1
7/27/2014,7:54 AM,male,desktop,1
7/29/2014,6:17 AM,male,desktop,1
7/29/2014,2:29 PM,male,mobile,1
7/23/2014,3:30 PM,female,mobile,0
7/29/2014,1:05 PM,male,desktop,0
7/26/2014,3:14 PM,male,tablet,1
7/30/2014,12:18 AM,female,desktop,0
7/26/2014,12:57 AM,female,tablet,1
7/29/2014,8:07 PM,male,desktop,1
7/29/2014,7:57 PM,male,mobile,1
7/18/2014,5:08 AM,male,tablet,1
7/28/2014,7:54 AM,female,mobile,1
7/17/2014,12:43 AM,male,mobile,1
7/29/2014,12:44 AM,female,tablet,1
7/23/2014,5:24 AM,female,desktop,0
7/26/2014,5:06 PM,female,tablet,0
7/30/2014,8:22 PM,male,tablet,0
7/18/2014,12:33 AM,male,mobile,0
7/27/2014,5:08 AM,male,tablet,1
7/17/2014,9:41 AM,male,desktop,0
7/21/2014,9:19 AM,female,mobile,0
7/26/2014,3:14 PM,male,tablet,1
7/25/2014,7:18 PM,female,mobile,1
7/25/2014,8:11 PM,female,tablet,0
7/27/2014,3:39 PM,male,desktop,1
7/26/2014,3:29 PM,male,mobile,0
7/31/2014,7:52 AM,female,desktop,1
7/17/2014,7:19 AM,male,tablet,0
7/30/2014,9:38 AM,female,tablet,1
7/17/2014,12:45 AM,female,tablet,1
7/25/2014,5:54 PM,female,tablet,1
7/19/2014,8:15 AM,female,mobile,1
7/22/2014,4:31 AM,male,tablet,0
7/31/2014,12:29 PM,female,desktop,0
7/28/2014,4:10 PM,female,desktop,1
7/23/2014,7:49 PM,male,mobile,1
7/27/2014,2:05 AM,male,tablet,0
7/26/2014,3:14 PM,female,tablet,0
7/24/2014,8:21 PM,male,mobile,0
7/24/2014,1:24 PM,female,tablet,1
7/23/2014,12:03 AM,female,desktop,0
7/30/2014,2:08 PM,female,desktop,0
7/17/2014,7:24 PM,female,mobile,0
7/20/2014,6:42 AM,female,tablet,1
7/19/2014,11:09 PM,male,mobile,1
7/28/2014,3:21 AM,male,mobile,0
7/20/2014,3:17 PM,female,tablet,0
7/29/2014,1:25 AM,female,tablet,1
7/24/2014,11:43 AM,female,mobile,0
7/21/2014,12:34 PM,male,mobile,1
7/18/2014,2:28 AM,female,tablet,0
7/23/2014,2:40 PM,female,desktop,0
7/25/2014,11:12 AM,male,desktop,0
7/18/2014,5:01 AM,male,mobile,1
7/17/2014,7:15 AM,female,tablet,0
7/24/2014,3:32 AM,male,tablet,0
7/30/2014,6:30 AM,male,mobile,0
7/31/2014,8:36 PM,male,tablet,0
7/17/2014,3:14 AM,male,mobile,1
7/28/2014,1:30 PM,male,desktop,0
7/22/2014,7:01 AM,male,mobile,0
7/28/2014,10:48 PM,female,desktop,1
7/17/2014,12:18 AM,female,desktop,0
7/25/2014,4:20 PM,female,tablet,0
7/22/2014,4:03 PM,female,tablet,0
7/27/2014,6:26 AM,female,desktop,0
7/22/2014,2:28 AM,male,desktop,0
7/20/2014,6:06 AM,female,desktop,0
7/25/2014,3:53 PM,male,mobile,1
7/31/2014,4:28 AM,male,desktop,0
7/30/2014,10:14 PM,female,mobile,0
7/29/2014,2:21 AM,female,mobile,1
7/22/2014,6:20 AM,male,desktop,1
7/26/2014,2:05 AM,female,tablet,1
7/18/2014,1:13 PM,female,mobile,1
7/25/2014,8:15 AM,male,tablet,1
7/21/2014,12:12 PM,male,tablet,1
7/23/2014,3:15 AM,male,desktop,0
7/28/2014,6:18 AM,female,tablet,1
7/23/2014,11:28 AM,female,tablet,0
7/29/2014,5:46 PM,female,mobile,1
7/22/2014,8:06 PM,female,desktop,1
7/22/2014,11:47 AM,female,mobile,1
7/23/2014,10:26 PM,male,desktop,0
7/21/2014,7:52 AM,female,mobile,1
7/29/2014,3:08 PM,female,desktop,0
7/29/2014,4:10 AM,male,tablet,1
7/26/2014,1:41 AM,female,tablet,1
7/25/2014,12:59 PM,male,mobile,1
7/18/2014,12:51 AM,female,tablet,1
7/20/2014,2:25 PM,male,mobile,1
7/28/2014,4:09 AM,female,tablet,1
7/28/2014,8:37 PM,female,desktop,1
7/17/2014,10:11 AM,male,tablet,0
7/18/2014,2:15 PM,male,tablet,0
7/31/2014,10:34 AM,female,mobile,1
7/29/2014,9:28 AM,female,tablet,0
7/30/2014,5:40 AM,male,desktop,1
7/20/2014,11:28 PM,male,tablet,0
7/31/2014,6:20 AM,female,tablet,0
7/25/2014,6:00 PM,female,mobile,1
7/23/2014,4:46 AM,female,tablet,1
7/19/2014,5:21 PM,female,desktop,0
7/30/2014,3:01 AM,male,tablet,1
7/25/2014,7:22 AM,female,desktop,0
7/18/2014,2:00 AM,male,mobile,1
7/21/2014,11:39 PM,female,mobile,1
7/25/2014,12:57 AM,female,mobile,1
7/25/2014,10:41 AM,female,desktop,1
7/25/2014,11:49 AM,female,tablet,0
7/23/2014,6:36 AM,female,mobile,1
7/21/2014,6:13 AM,female,mobile,1
7/22/2014,1:25 PM,female,desktop,0
7/29/2014,4:34 AM,male,desktop,1
7/29/2014,7:56 AM,male,desktop,1
7/31/2014,6:14 AM,male,mobile,1
7/25/2014,12:42 PM,female,tablet,1
7/29/2014,10:40 AM,female,desktop,0
7/31/2014,8:17 PM,male,tablet,1
7/26/2014,11:39 AM,female,mobile,0
